unit,input,group,coefficient,scale,center,savedMedian,rawUnitSlope,direction,observed,missing,term_n,term_mean,term_median,term_p05,term_p90,term_p95,term_min,term_max
symbol-0-fold-3,frozenSelectorRidgeScore,ALL,0.05523990854819121,18.12102200384535,52.902736062426015,,0.00304838813928205,INCREASES,459,0,459,0.02771357500850083,0.004254296571600568,-0.06152053045481627,0.13350041704136012,0.18865703557851624,-0.08971438687948662,0.6399229812983174
symbol-0-fold-3,frozenSelectorRidgeScore,ENTER,0.05523990854819121,18.12102200384535,52.902736062426015,,0.00304838813928205,INCREASES,349,0,349,0.022928670190627224,0.0021872183781936,-0.06290750934655166,0.1311387520768248,0.16647493510368128,-0.08971438687948662,0.4151593266676121
symbol-0-fold-3,frozenSelectorRidgeScore,RISK_REJECT,0.05523990854819121,18.12102200384535,52.902736062426015,,0.00304838813928205,INCREASES,11,0,11,0.2941361582887497,0.294310590333233,0.11760311882490797,0.4212560125740544,0.5305894969361858,0.11148141719712469,0.6399229812983174
symbol-0-fold-3,frozenSelectorRidgeScore,STATE_ALREADY_ENTERED,0.05523990854819121,18.12102200384535,52.902736062426015,,0.00304838813928205,INCREASES,99,0,99,0.014979063547441742,0.0018815397140202206,-0.05747677211558386,0.08179665623990456,0.11535448404398209,-0.08603830861285451,0.27734333354686264
symbol-0-fold-3,frozenSelectorRidgeScore,INPUT_UNSCORABLE,0.05523990854819121,18.12102200384535,52.902736062426015,,0.00304838813928205,INCREASES,0,0,0,,,,,,,
symbol-0-fold-3,frozenSelectorRidgeScore,FALSE_REJECT_HIGH_OPPORTUNITY,0.05523990854819121,18.12102200384535,52.902736062426015,,0.00304838813928205,INCREASES,4,0,4,0.26997905119149057,0.27504911878875116,0.1961576669415785,0.336180922228226,0.33670234080523787,0.19259420780621028,0.33722375938224974
symbol-0-fold-3,frozenSelectorRidgeScore,FALSE_ACCEPT_RISK,0.05523990854819121,18.12102200384535,52.902736062426015,,0.00304838813928205,INCREASES,67,0,67,0.051143321525821794,0.030186768765315085,-0.03788344049928591,0.14723049441756708,0.190789634585111,-0.05717811554667291,0.4151593266676121
symbol-0-fold-3,directionalMomentum3Pct,ALL,-0.0899065059839692,2.062602097471421,-1.886164309512421,-1.5873015873015928,-0.04358887547636411,DECREASES,307,152,459,0.006549839316277268,-0.013027089982974987,-0.08833331862127654,0.11591547094999201,0.18376714390361792,-0.24986530227823844,0.4626451622392521
symbol-0-fold-3,directionalMomentum3Pct,ENTER,-0.0899065059839692,2.062602097471421,-1.886164309512421,-1.5873015873015928,-0.04358887547636411,DECREASES,225,124,349,-0.0002608930295414904,-0.013027089982974987,-0.09668250756387634,0.09126024988137049,0.14895913325507582,-0.24986530227823844,0.40210505741096886
symbol-0-fold-3,directionalMomentum3Pct,RISK_REJECT,-0.0899065059839692,2.062602097471421,-1.886164309512421,-1.5873015873015928,-0.04358887547636411,DECREASES,11,0,11,0.24084451769392698,0.2845063873291912,0.0700903772474351,0.3488829872322578,0.3512779803902998,0.03886442844126781,0.3536729735483417
symbol-0-fold-3,directionalMomentum3Pct,STATE_ALREADY_ENTERED,-0.0899065059839692,2.062602097471421,-1.886164309512421,-1.5873015873015928,-0.04358887547636411,DECREASES,71,28,99,0.004526648675232825,-0.013027089982974987,-0.0822157812152992,0.11987809599329796,0.16705492741733918,-0.13174859425662247,0.4626451622392521
symbol-0-fold-3,directionalMomentum3Pct,INPUT_UNSCORABLE,-0.0899065059839692,2.062602097471421,-1.886164309512421,-1.5873015873015928,-0.04358887547636411,DECREASES,0,0,0,,,,,,,
symbol-0-fold-3,directionalMomentum3Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.0899065059839692,2.062602097471421,-1.886164309512421,-1.5873015873015928,-0.04358887547636411,DECREASES,4,0,4,0.21966874968200648,0.2430687983692082,0.05541920046953292,0.34864348791645355,0.35115823073239766,0.03886442844126781,0.3536729735483417
symbol-0-fold-3,directionalMomentum3Pct,FALSE_ACCEPT_RISK,-0.0899065059839692,2.062602097471421,-1.886164309512421,-1.5873015873015928,-0.04358887547636411,DECREASES,62,5,67,0.007087244248198915,0.0046002363309863275,-0.13647098569747884,0.14856937817554403,0.1973336329981556,-0.24986530227823844,0.2634228789497023
symbol-0-fold-3,directionalPullback6Pct,ALL,-0.12515370348830884,2.535762385146144,-5.478529714018949,-5.081669691470059,-0.049355453894823764,DECREASES,272,187,459,0.023095719330206325,-0.019587206545610462,-0.13460797196615354,0.20256078821498197,0.2779986114530245,-0.21724329344033566,1.1572417754195816
symbol-0-fold-3,directionalPullback6Pct,ENTER,-0.12515370348830884,2.535762385146144,-5.478529714018949,-5.081669691470059,-0.049355453894823764,DECREASES,193,156,349,0.01655624880042207,-0.019587206545610462,-0.11635889725754084,0.17906689704709144,0.23176014686060697,-0.21724329344033566,0.6269765682851112
symbol-0-fold-3,directionalPullback6Pct,RISK_REJECT,-0.12515370348830884,2.535762385146144,-5.478529714018949,-5.081669691470059,-0.049355453894823764,DECREASES,11,0,11,0.604054708742223,0.4928333477649719,0.332917588162292,0.8488175743010477,1.0030296748603147,0.32925038081421204,1.1572417754195816
symbol-0-fold-3,directionalPullback6Pct,STATE_ALREADY_ENTERED,-0.12515370348830884,2.535762385146144,-5.478529714018949,-5.081669691470059,-0.049355453894823764,DECREASES,68,31,99,-0.018401994494414674,-0.019587206545610462,-0.1580823971680752,0.14911604337712753,0.23201194801906033,-0.20908419786097138,0.3465478529736128
symbol-0-fold-3,directionalPullback6Pct,INPUT_UNSCORABLE,-0.12515370348830884,2.535762385146144,-5.478529714018949,-5.081669691470059,-0.049355453894823764,DECREASES,0,0,0,,,,,,,
symbol-0-fold-3,directionalPullback6Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.12515370348830884,2.535762385146144,-5.478529714018949,-5.081669691470059,-0.049355453894823764,DECREASES,4,0,4,0.5818554656975954,0.6002131912879983,0.3459113059981469,0.7864525197407867,0.7920988095704798,0.32925038081421204,0.797745099400173
symbol-0-fold-3,directionalPullback6Pct,FALSE_ACCEPT_RISK,-0.12515370348830884,2.535762385146144,-5.478529714018949,-5.081669691470059,-0.049355453894823764,DECREASES,51,16,67,0.05873533027568837,0.002933933452687695,-0.050221554141452955,0.22255915997435427,0.27152879539939584,-0.11453599262276716,0.5477966957265707
symbol-0-fold-3,momentum3Missing,ALL,0.011482307559489502,1.0,0.0,,0.011482307559489502,INCREASES,459,0,459,0.003802419932554258,0.0,0.0,0.011482307559489502,0.011482307559489502,0.0,0.011482307559489502
symbol-0-fold-3,momentum3Missing,ENTER,0.011482307559489502,1.0,0.0,,0.011482307559489502,INCREASES,349,0,349,0.004079673746065038,0.0,0.0,0.011482307559489502,0.011482307559489502,0.0,0.011482307559489502
symbol-0-fold-3,momentum3Missing,RISK_REJECT,0.011482307559489502,1.0,0.0,,0.011482307559489502,INCREASES,11,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-0-fold-3,momentum3Missing,STATE_ALREADY_ENTERED,0.011482307559489502,1.0,0.0,,0.011482307559489502,INCREASES,99,0,99,0.003247521329956627,0.0,0.0,0.011482307559489502,0.011482307559489502,0.0,0.011482307559489502
symbol-0-fold-3,momentum3Missing,INPUT_UNSCORABLE,0.011482307559489502,1.0,0.0,,0.011482307559489502,INCREASES,0,0,0,,,,,,,
symbol-0-fold-3,momentum3Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.011482307559489502,1.0,0.0,,0.011482307559489502,INCREASES,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-0-fold-3,momentum3Missing,FALSE_ACCEPT_RISK,0.011482307559489502,1.0,0.0,,0.011482307559489502,INCREASES,67,0,67,0.0008568886238425002,0.0,0.0,0.0,0.011482307559489502,0.0,0.011482307559489502
symbol-0-fold-3,pullback6Missing,ALL,0.0010229373680080386,1.0,0.0,,0.0010229373680080386,INCREASES,459,0,459,0.00041675226104031203,0.0,0.0,0.0010229373680080386,0.0010229373680080386,0.0,0.0010229373680080386
symbol-0-fold-3,pullback6Missing,ENTER,0.0010229373680080386,1.0,0.0,,0.0010229373680080386,INCREASES,349,0,349,0.00045724421034170205,0.0,0.0,0.0010229373680080386,0.0010229373680080386,0.0,0.0010229373680080386
symbol-0-fold-3,pullback6Missing,RISK_REJECT,0.0010229373680080386,1.0,0.0,,0.0010229373680080386,INCREASES,11,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-0-fold-3,pullback6Missing,STATE_ALREADY_ENTERED,0.0010229373680080386,1.0,0.0,,0.0010229373680080386,INCREASES,99,0,99,0.0003203137212954464,0.0,0.0,0.0010229373680080386,0.0010229373680080386,0.0,0.0010229373680080386
symbol-0-fold-3,pullback6Missing,INPUT_UNSCORABLE,0.0010229373680080386,1.0,0.0,,0.0010229373680080386,INCREASES,0,0,0,,,,,,,
symbol-0-fold-3,pullback6Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.0010229373680080386,1.0,0.0,,0.0010229373680080386,INCREASES,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-0-fold-3,pullback6Missing,FALSE_ACCEPT_RISK,0.0010229373680080386,1.0,0.0,,0.0010229373680080386,INCREASES,67,0,67,0.00024428355056908385,0.0,0.0,0.0010229373680080386,0.0010229373680080386,0.0,0.0010229373680080386
symbol-0-fold-4,frozenSelectorRidgeScore,ALL,0.057876627161891035,24.33045825600663,57.51785826237099,,0.0023787725883709005,INCREASES,641,0,641,-0.0027525177080997116,-0.018440588904109278,-0.06525714264105842,0.07986438673671153,0.10612801233971676,-0.08357304423331374,0.3783762423759194
symbol-0-fold-4,frozenSelectorRidgeScore,ENTER,0.057876627161891035,24.33045825600663,57.51785826237099,,0.0023787725883709005,INCREASES,446,0,446,-0.008545669696195777,-0.02140905914640283,-0.06558148371676836,0.0579474380633312,0.09850932062587467,-0.08357304423331374,0.28786014062619053
symbol-0-fold-4,frozenSelectorRidgeScore,RISK_REJECT,0.057876627161891035,24.33045825600663,57.51785826237099,,0.0023787725883709005,INCREASES,5,0,5,0.2492557195608021,0.2180513101039198,0.1895633811168287,0.3278937977237674,0.3531350200498434,0.18337866366850383,0.3783762423759194
symbol-0-fold-4,frozenSelectorRidgeScore,STATE_ALREADY_ENTERED,0.057876627161891035,24.33045825600663,57.51785826237099,,0.0023787725883709005,INCREASES,190,0,190,0.004214348609512583,-0.01019450353492684,-0.06341826500128617,0.1018683607867103,0.14291691904726894,-0.08224558944860952,0.23510991851896565
symbol-0-fold-4,frozenSelectorRidgeScore,INPUT_UNSCORABLE,0.057876627161891035,24.33045825600663,57.51785826237099,,0.0023787725883709005,INCREASES,0,0,0,,,,,,,
symbol-0-fold-4,frozenSelectorRidgeScore,FALSE_REJECT_HIGH_OPPORTUNITY,0.057876627161891035,24.33045825600663,57.51785826237099,,0.0023787725883709005,INCREASES,3,0,3,0.22817456391986246,0.2180513101039198,0.21467715682950728,0.2453463666172155,0.2487582486813775,0.2143022509101281,0.25217013074553946
symbol-0-fold-4,frozenSelectorRidgeScore,FALSE_ACCEPT_RISK,0.057876627161891035,24.33045825600663,57.51785826237099,,0.0023787725883709005,INCREASES,67,0,67,0.008754157494386744,-0.008850850290660963,-0.058570276829825546,0.0789383920325336,0.09049020333464014,-0.07141030356467408,0.27089838846732023
symbol-0-fold-4,directionalMomentum3Pct,ALL,-0.06770401596912362,2.0698836687996334,-1.9236204130553243,-1.5873015873015928,-0.032709092298112835,DECREASES,444,197,641,4.1066081689994026e-05,-0.011000683513171731,-0.06740057521224464,0.0928377047348055,0.10923323972132824,-0.42635423650508103,0.30051448123075997
symbol-0-fold-4,directionalMomentum3Pct,ENTER,-0.06770401596912362,2.0698836687996334,-1.9236204130553243,-1.5873015873015928,-0.032709092298112835,DECREASES,308,138,446,-0.00247213970334305,-0.011000683513171731,-0.0684212195767217,0.0845748947669212,0.10461321646495773,-0.42635423650508103,0.2569482173917029
symbol-0-fold-4,directionalMomentum3Pct,RISK_REJECT,-0.06770401596912362,2.0698836687996334,-1.9236204130553243,-1.5873015873015928,-0.032709092298112835,DECREASES,5,0,5,0.22877803730970295,0.26417104534396774,0.0714078358423099,0.30051448123075997,0.30051448123075997,0.026116333489507457,0.30051448123075997
symbol-0-fold-4,directionalMomentum3Pct,STATE_ALREADY_ENTERED,-0.06770401596912362,2.0698836687996334,-1.9236204130553243,-1.5873015873015928,-0.032709092298112835,DECREASES,131,59,190,-7.890800260120206e-05,-0.011000683513171731,-0.06291987763716053,0.09308892664185703,0.10923323972132824,-0.23736836989376198,0.30051448123075997
symbol-0-fold-4,directionalMomentum3Pct,INPUT_UNSCORABLE,-0.06770401596912362,2.0698836687996334,-1.9236204130553243,-1.5873015873015928,-0.032709092298112835,DECREASES,0,0,0,,,,,,,
symbol-0-fold-4,directionalMomentum3Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.06770401596912362,2.0698836687996334,-1.9236204130553243,-1.5873015873015928,-0.032709092298112835,DECREASES,3,0,3,0.28840000260182924,0.30051448123075997,0.26780538893264694,0.30051448123075997,0.30051448123075997,0.26417104534396774,0.30051448123075997
symbol-0-fold-4,directionalMomentum3Pct,FALSE_ACCEPT_RISK,-0.06770401596912362,2.0698836687996334,-1.9236204130553243,-1.5873015873015928,-0.032709092298112835,DECREASES,66,1,67,0.013784717065140778,0.019646763115357405,-0.10610471976588486,0.13027616362493966,0.14897306556485176,-0.42635423650508103,0.18217550061845347
symbol-0-fold-4,directionalPullback6Pct,ALL,-0.08159788219770545,3.167870453728057,-5.998190013401181,-5.61797752808989,-0.02575796055728172,DECREASES,402,239,641,-0.009697063059274163,-0.009793498200034287,-0.09726122943075372,0.06317176433760496,0.13169841996730608,-0.15450114178026872,0.4017042420778931
symbol-0-fold-4,directionalPullback6Pct,ENTER,-0.08159788219770545,3.167870453728057,-5.998190013401181,-5.61797752808989,-0.02575796055728172,DECREASES,274,172,446,-0.008133678704467618,-0.009793498200034287,-0.08668366791066709,0.058394714808620796,0.1228189270647214,-0.15450114178026872,0.35327227422349267
symbol-0-fold-4,directionalPullback6Pct,RISK_REJECT,-0.08159788219770545,3.167870453728057,-5.998190013401181,-5.61797752808989,-0.02575796055728172,DECREASES,5,0,5,0.2483457690411405,0.19332533289835305,0.13169841996730608,0.39434351736467355,0.39802387972128334,0.13169841996730608,0.4017042420778931
symbol-0-fold-4,directionalPullback6Pct,STATE_ALREADY_ENTERED,-0.08159788219770545,3.167870453728057,-5.998190013401181,-5.61797752808989,-0.02575796055728172,DECREASES,123,67,190,-0.020157502968462544,-0.009793498200034287,-0.10983786393343337,0.054058568825893376,0.13169841996730608,-0.1465593245478079,0.2631955159053808
symbol-0-fold-4,directionalPullback6Pct,INPUT_UNSCORABLE,-0.08159788219770545,3.167870453728057,-5.998190013401181,-5.61797752808989,-0.02575796055728172,DECREASES,0,0,0,,,,,,,
symbol-0-fold-4,directionalPullback6Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.08159788219770545,3.167870453728057,-5.998190013401181,-5.61797752808989,-0.02575796055728172,DECREASES,3,0,3,0.2155664234098188,0.13169841996730608,0.13169841996730608,0.33298162822933663,0.3581420292620904,0.13169841996730608,0.38330243029484423
symbol-0-fold-4,directionalPullback6Pct,FALSE_ACCEPT_RISK,-0.08159788219770545,3.167870453728057,-5.998190013401181,-5.61797752808989,-0.02575796055728172,DECREASES,57,10,67,0.01706717251706369,-0.009793498200034287,-0.06936276280774709,0.11779879983084496,0.15483851363196716,-0.09283899463552467,0.35327227422349267
symbol-0-fold-4,momentum3Missing,ALL,0.007444645953020446,1.0,0.0,,0.007444645953020446,INCREASES,641,0,641,0.002287980113486783,0.0,0.0,0.007444645953020446,0.007444645953020446,0.0,0.007444645953020446
symbol-0-fold-4,momentum3Missing,ENTER,0.007444645953020446,1.0,0.0,,0.007444645953020446,INCREASES,446,0,446,0.0023035003173022903,0.0,0.0,0.007444645953020446,0.007444645953020446,0.0,0.007444645953020446
symbol-0-fold-4,momentum3Missing,RISK_REJECT,0.007444645953020446,1.0,0.0,,0.007444645953020446,INCREASES,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-0-fold-4,momentum3Missing,STATE_ALREADY_ENTERED,0.007444645953020446,1.0,0.0,,0.007444645953020446,INCREASES,190,0,190,0.0023117584801484545,0.0,0.0,0.007444645953020446,0.007444645953020445,0.0,0.007444645953020446
symbol-0-fold-4,momentum3Missing,INPUT_UNSCORABLE,0.007444645953020446,1.0,0.0,,0.007444645953020446,INCREASES,0,0,0,,,,,,,
symbol-0-fold-4,momentum3Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.007444645953020446,1.0,0.0,,0.007444645953020446,INCREASES,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-0-fold-4,momentum3Missing,FALSE_ACCEPT_RISK,0.007444645953020446,1.0,0.0,,0.007444645953020446,INCREASES,67,0,67,0.0001111141187017977,0.0,0.0,0.0,0.0,0.0,0.007444645953020446
symbol-0-fold-4,pullback6Missing,ALL,0.016826385752459077,1.0,0.0,,0.016826385752459077,INCREASES,641,0,641,0.006273800615971481,0.0,0.0,0.016826385752459077,0.016826385752459077,0.0,0.016826385752459077
symbol-0-fold-4,pullback6Missing,ENTER,0.016826385752459077,1.0,0.0,,0.016826385752459077,INCREASES,446,0,446,0.006489099438168075,0.0,0.0,0.016826385752459077,0.016826385752459077,0.0,0.016826385752459077
symbol-0-fold-4,pullback6Missing,RISK_REJECT,0.016826385752459077,1.0,0.0,,0.016826385752459077,INCREASES,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-0-fold-4,pullback6Missing,STATE_ALREADY_ENTERED,0.016826385752459077,1.0,0.0,,0.016826385752459077,INCREASES,190,0,190,0.005933514975867148,0.0,0.0,0.016826385752459077,0.016826385752459077,0.0,0.016826385752459077
symbol-0-fold-4,pullback6Missing,INPUT_UNSCORABLE,0.016826385752459077,1.0,0.0,,0.016826385752459077,INCREASES,0,0,0,,,,,,,
symbol-0-fold-4,pullback6Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.016826385752459077,1.0,0.0,,0.016826385752459077,INCREASES,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-0-fold-4,pullback6Missing,FALSE_ACCEPT_RISK,0.016826385752459077,1.0,0.0,,0.016826385752459077,INCREASES,67,0,67,0.0025114008585759816,0.0,0.0,0.016826385752459077,0.016826385752459077,0.0,0.016826385752459077
symbol-1-fold-1,frozenSelectorRidgeScore,ALL,0.028653136730745488,18.44359100602415,52.761064174008,,0.0015535552009034812,INCREASES,145,0,145,-0.005563106643200353,-0.012447076727959713,-0.0394298754614883,0.030871615074010546,0.05046202071264847,-0.047865795042053544,0.12614434902148552
symbol-1-fold-1,frozenSelectorRidgeScore,ENTER,0.028653136730745488,18.44359100602415,52.761064174008,,0.0015535552009034812,INCREASES,101,0,101,-0.008108635035280372,-0.013568220692396158,-0.03867666211731348,0.027984271953952485,0.04314847949964523,-0.04362696447941661,0.07626950805835331
symbol-1-fold-1,frozenSelectorRidgeScore,RISK_REJECT,0.028653136730745488,18.44359100602415,52.761064174008,,0.0015535552009034812,INCREASES,2,0,2,0.11013826557288398,0.11013826557288398,0.09573279046914258,0.12294313233176522,0.12454374067662537,0.09413218212428243,0.12614434902148552
symbol-1-fold-1,frozenSelectorRidgeScore,STATE_ALREADY_ENTERED,0.028653136730745488,18.44359100602415,52.761064174008,,0.0015535552009034812,INCREASES,42,0,42,-0.004951306091583373,-0.01137725797715185,-0.0401872804553421,0.026808065904236518,0.03350976387747474,-0.047865795042053544,0.10101238237312773
symbol-1-fold-1,frozenSelectorRidgeScore,INPUT_UNSCORABLE,0.028653136730745488,18.44359100602415,52.761064174008,,0.0015535552009034812,INCREASES,0,0,0,,,,,,,
symbol-1-fold-1,frozenSelectorRidgeScore,FALSE_REJECT_HIGH_OPPORTUNITY,0.028653136730745488,18.44359100602415,52.761064174008,,0.0015535552009034812,INCREASES,0,0,0,,,,,,,
symbol-1-fold-1,frozenSelectorRidgeScore,FALSE_ACCEPT_RISK,0.028653136730745488,18.44359100602415,52.761064174008,,0.0015535552009034812,INCREASES,11,0,11,0.0020079050778079137,-0.004045913090338423,-0.018320838631201822,0.03234957463227074,0.04189144776038549,-0.01843976006708199,0.05143332088850024
symbol-1-fold-1,directionalMomentum3Pct,ALL,-0.1179103881353947,2.088417536041202,-1.9278244353466603,-1.5873015873015928,-0.05645920229098693,DECREASES,88,57,145,-0.01420268955528994,-0.019225648362479468,-0.16768667039687626,0.09147878624731225,0.138670450526568,-0.26519198996717,0.28272845708009997
symbol-1-fold-1,directionalMomentum3Pct,ENTER,-0.1179103881353947,2.088417536041202,-1.9278244353466603,-1.5873015873015928,-0.05645920229098693,DECREASES,57,44,101,-0.01715322960764035,-0.019225648362479468,-0.1411058310858805,0.07338437950969022,0.12705852965634848,-0.2513272210473746,0.20815057398145229
symbol-1-fold-1,directionalMomentum3Pct,RISK_REJECT,-0.1179103881353947,2.088417536041202,-1.9278244353466603,-1.5873015873015928,-0.05645920229098693,DECREASES,2,0,2,0.21300639651414222,0.21300639651414222,0.177799436829442,0.24430147178943132,0.24821335619884247,0.17388755242003087,0.2521252406082536
symbol-1-fold-1,directionalMomentum3Pct,STATE_ALREADY_ENTERED,-0.1179103881353947,2.088417536041202,-1.9278244353466603,-1.5873015873015928,-0.05645920229098693,DECREASES,29,13,42,-0.017926823527944058,-0.019225648362479468,-0.1971026600312733,0.08970196276624912,0.13663136279276347,-0.26519198996717,0.28272845708009997
symbol-1-fold-1,directionalMomentum3Pct,INPUT_UNSCORABLE,-0.1179103881353947,2.088417536041202,-1.9278244353466603,-1.5873015873015928,-0.05645920229098693,DECREASES,0,0,0,,,,,,,
symbol-1-fold-1,directionalMomentum3Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.1179103881353947,2.088417536041202,-1.9278244353466603,-1.5873015873015928,-0.05645920229098693,DECREASES,0,0,0,,,,,,,
symbol-1-fold-1,directionalMomentum3Pct,FALSE_ACCEPT_RISK,-0.1179103881353947,2.088417536041202,-1.9278244353466603,-1.5873015873015928,-0.05645920229098693,DECREASES,10,1,11,-0.01782698359975339,-0.019225648362479468,-0.16204849217366554,0.043337708473894024,0.11054460709219638,-0.18161828512063674,0.17775150571049875
symbol-1-fold-1,directionalPullback6Pct,ALL,-0.12260933426606266,2.1903362437933547,-5.210321955431936,-4.8054919908466776,-0.055977402836434154,DECREASES,76,69,145,-0.020357315431998767,-0.022661330007848368,-0.16024439589571218,0.041087435451017895,0.15132919820097612,-0.29166029100673074,0.4887330416790505
symbol-1-fold-1,directionalPullback6Pct,ENTER,-0.12260933426606266,2.1903362437933547,-5.210321955431936,-4.8054919908466776,-0.055977402836434154,DECREASES,48,53,101,-0.015703377802080115,-0.022661330007848368,-0.12586595680684806,0.044204126011874435,0.12401349243213644,-0.29166029100673074,0.43022024330927516
symbol-1-fold-1,directionalPullback6Pct,RISK_REJECT,-0.12260933426606266,2.1903362437933547,-5.210321955431936,-4.8054919908466776,-0.055977402836434154,DECREASES,2,0,2,0.4110903176865668,0.4110903176865668,0.34121186609333143,0.47320449688055377,0.4809687692798021,0.33344759369408306,0.4887330416790505
symbol-1-fold-1,directionalPullback6Pct,STATE_ALREADY_ENTERED,-0.12260933426606266,2.1903362437933547,-5.210321955431936,-4.8054919908466776,-0.055977402836434154,DECREASES,26,16,42,-0.05209405273816341,-0.022661330007848368,-0.17865572361174814,0.014813136574328225,0.02970403032935822,-0.23678048430434456,0.2650210631677523
symbol-1-fold-1,directionalPullback6Pct,INPUT_UNSCORABLE,-0.12260933426606266,2.1903362437933547,-5.210321955431936,-4.8054919908466776,-0.055977402836434154,DECREASES,0,0,0,,,,,,,
symbol-1-fold-1,directionalPullback6Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.12260933426606266,2.1903362437933547,-5.210321955431936,-4.8054919908466776,-0.055977402836434154,DECREASES,0,0,0,,,,,,,
symbol-1-fold-1,directionalPullback6Pct,FALSE_ACCEPT_RISK,-0.12260933426606266,2.1903362437933547,-5.210321955431936,-4.8054919908466776,-0.055977402836434154,DECREASES,8,3,11,0.03272684117195189,-0.022661330007848368,-0.055103343268599274,0.15815812464318676,0.1987299817410223,-0.07069685875764854,0.23930183883885783
symbol-1-fold-1,momentum3Missing,ALL,0.04099365071839559,1.0,0.0,,0.04099365071839559,INCREASES,145,0,145,0.01611474545481758,0.0,0.0,0.04099365071839559,0.04099365071839559,0.0,0.04099365071839559
symbol-1-fold-1,momentum3Missing,ENTER,0.04099365071839559,1.0,0.0,,0.04099365071839559,INCREASES,101,0,101,0.017858620114944615,0.0,0.0,0.04099365071839559,0.04099365071839559,0.0,0.04099365071839559
symbol-1-fold-1,momentum3Missing,RISK_REJECT,0.04099365071839559,1.0,0.0,,0.04099365071839559,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-1-fold-1,momentum3Missing,STATE_ALREADY_ENTERED,0.04099365071839559,1.0,0.0,,0.04099365071839559,INCREASES,42,0,42,0.012688510936646255,0.0,0.0,0.04099365071839559,0.04099365071839559,0.0,0.04099365071839559
symbol-1-fold-1,momentum3Missing,INPUT_UNSCORABLE,0.04099365071839559,1.0,0.0,,0.04099365071839559,INCREASES,0,0,0,,,,,,,
symbol-1-fold-1,momentum3Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.04099365071839559,1.0,0.0,,0.04099365071839559,INCREASES,0,0,0,,,,,,,
symbol-1-fold-1,momentum3Missing,FALSE_ACCEPT_RISK,0.04099365071839559,1.0,0.0,,0.04099365071839559,INCREASES,11,0,11,0.003726695519854145,0.0,0.0,0.0,0.020496825359197796,0.0,0.04099365071839559
symbol-1-fold-1,pullback6Missing,ALL,0.05351750729572757,1.0,0.0,,0.05351750729572757,INCREASES,145,0,145,0.025466951747622087,0.0,0.0,0.05351750729572757,0.05351750729572757,0.0,0.05351750729572757
symbol-1-fold-1,pullback6Missing,ENTER,0.05351750729572757,1.0,0.0,,0.05351750729572757,INCREASES,101,0,101,0.02808344442251051,0.05351750729572757,0.0,0.05351750729572757,0.05351750729572757,0.0,0.05351750729572757
symbol-1-fold-1,pullback6Missing,RISK_REJECT,0.05351750729572757,1.0,0.0,,0.05351750729572757,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-1-fold-1,pullback6Missing,STATE_ALREADY_ENTERED,0.05351750729572757,1.0,0.0,,0.05351750729572757,INCREASES,42,0,42,0.020387621826943838,0.0,0.0,0.05351750729572757,0.05351750729572757,0.0,0.05351750729572757
symbol-1-fold-1,pullback6Missing,INPUT_UNSCORABLE,0.05351750729572757,1.0,0.0,,0.05351750729572757,INCREASES,0,0,0,,,,,,,
symbol-1-fold-1,pullback6Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.05351750729572757,1.0,0.0,,0.05351750729572757,INCREASES,0,0,0,,,,,,,
symbol-1-fold-1,pullback6Missing,FALSE_ACCEPT_RISK,0.05351750729572757,1.0,0.0,,0.05351750729572757,INCREASES,11,0,11,0.014595683807925702,0.0,0.0,0.05351750729572757,0.05351750729572757,0.0,0.05351750729572757
symbol-1-fold-2,frozenSelectorRidgeScore,ALL,0.03002112578679715,20.404305752739152,53.28235648475389,,0.0014713132684147806,INCREASES,322,0,322,-0.004951419471751489,-0.01230863773532922,-0.035943205676583295,0.03279598296421095,0.04839495548803238,-0.0441671204516388,0.09292336352383435
