arm,selectorEventId,sessionDate,symbol,decisionTimestamp,decisionPrice,decisionPriceAvailableAtJst,referenceAgeMin,savedV1Score,oldEligibleRank,newEligibleRank,priceGateStatus
new,2024-12-17|2024-12-17T14:30:00+09:00|76150,2024-12-17,76150,2024-12-17T14:30:00+09:00,87.0,2024-12-17T14:30:00+09:00,0,43.40084026325138,5,5,ELIGIBLE_MIN_PRICE
new,2024-12-17|2024-12-17T15:00:00+09:00|33500,2024-12-17,33500,2024-12-17T15:00:00+09:00,3905.0,2024-12-17T15:00:00+09:00,0,57.54334986641009,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-17|2024-12-17T15:00:00+09:00|70890,2024-12-17,70890,2024-12-17T15:00:00+09:00,1055.0,2024-12-17T14:59:00+09:00,1,40.19300698192587,2,2,ELIGIBLE_MIN_PRICE
new,2024-12-17|2024-12-17T15:00:00+09:00|67210,2024-12-17,67210,2024-12-17T15:00:00+09:00,111.0,2024-12-17T15:00:00+09:00,0,39.34433443865324,3,3,ELIGIBLE_MIN_PRICE
new,2024-12-17|2024-12-17T15:00:00+09:00|44990,2024-12-17,44990,2024-12-17T15:00:00+09:00,5190.0,2024-12-17T15:00:00+09:00,0,31.18847025641441,5,4,ELIGIBLE_MIN_PRICE
new,2024-12-17|2024-12-17T15:00:00+09:00|60290,2024-12-17,60290,2024-12-17T15:00:00+09:00,141.0,2024-12-17T15:00:00+09:00,0,30.9110045059432,6,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T09:30:00+09:00|219A0,2024-12-18,219A0,2024-12-18T09:30:00+09:00,2454.0,2024-12-18T09:30:00+09:00,0,79.4267225627026,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T09:30:00+09:00|67210,2024-12-18,67210,2024-12-18T09:30:00+09:00,100.0,2024-12-18T09:30:00+09:00,0,77.85240895852074,2,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T09:30:00+09:00|36240,2024-12-18,36240,2024-12-18T09:30:00+09:00,106.0,2024-12-18T09:30:00+09:00,0,65.829812967663,3,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T09:30:00+09:00|87980,2024-12-18,87980,2024-12-18T09:30:00+09:00,468.0,2024-12-18T09:30:00+09:00,0,64.19287708435535,4,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T09:30:00+09:00|60290,2024-12-18,60290,2024-12-18T09:30:00+09:00,136.0,2024-12-18T09:30:00+09:00,0,62.70385230848612,6,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:00:00+09:00|95620,2024-12-18,95620,2024-12-18T10:00:00+09:00,1373.0,2024-12-18T10:00:00+09:00,0,78.37944733603747,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:00:00+09:00|291A0,2024-12-18,291A0,2024-12-18T10:00:00+09:00,4160.0,2024-12-18T10:00:00+09:00,0,70.42225115581168,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:00:00+09:00|74620,2024-12-18,74620,2024-12-18T10:00:00+09:00,344.0,2024-12-18T09:55:00+09:00,5,41.63355646931928,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:00:00+09:00|47720,2024-12-18,47720,2024-12-18T10:00:00+09:00,124.0,2024-12-18T09:59:00+09:00,1,38.23136383938797,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:00:00+09:00|288A0,2024-12-18,288A0,2024-12-18T10:00:00+09:00,391.0,2024-12-18T10:00:00+09:00,0,34.84540641213551,7,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:30:00+09:00|95620,2024-12-18,95620,2024-12-18T10:30:00+09:00,1315.0,2024-12-18T10:30:00+09:00,0,68.5304478825358,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:30:00+09:00|45760,2024-12-18,45760,2024-12-18T10:30:00+09:00,199.0,2024-12-18T10:30:00+09:00,0,58.375297383966846,2,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:30:00+09:00|27430,2024-12-18,27430,2024-12-18T10:30:00+09:00,108.0,2024-12-18T10:30:00+09:00,0,45.99041410655568,3,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:30:00+09:00|69070,2024-12-18,69070,2024-12-18T10:30:00+09:00,681.0,2024-12-18T10:30:00+09:00,0,38.819908629161525,4,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T10:30:00+09:00|86140,2024-12-18,86140,2024-12-18T10:30:00+09:00,580.0,2024-12-18T10:30:00+09:00,0,32.092030548636764,6,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:00:00+09:00|45760,2024-12-18,45760,2024-12-18T11:00:00+09:00,193.0,2024-12-18T11:00:00+09:00,0,33.39224017351829,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:00:00+09:00|33500,2024-12-18,33500,2024-12-18T11:00:00+09:00,3655.0,2024-12-18T11:00:00+09:00,0,28.66561310406115,2,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:00:00+09:00|31950,2024-12-18,31950,2024-12-18T11:00:00+09:00,292.0,2024-12-18T11:00:00+09:00,0,27.61683768975663,3,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:00:00+09:00|50250,2024-12-18,50250,2024-12-18T11:00:00+09:00,602.0,2024-12-18T11:00:00+09:00,0,27.60170751017287,5,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:00:00+09:00|38410,2024-12-18,38410,2024-12-18T11:00:00+09:00,1503.0,2024-12-18T10:57:00+09:00,3,24.41103007730873,6,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:30:00+09:00|93480,2024-12-18,93480,2024-12-18T11:30:00+09:00,543.0,2024-12-18T11:30:00+09:00,0,108.48461446319772,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:30:00+09:00|49350,2024-12-18,49350,2024-12-18T11:30:00+09:00,1944.0,2024-12-18T11:30:00+09:00,0,84.1951776359718,2,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:30:00+09:00|38410,2024-12-18,38410,2024-12-18T11:30:00+09:00,1452.0,2024-12-18T11:29:00+09:00,1,50.43015491357902,3,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:30:00+09:00|36240,2024-12-18,36240,2024-12-18T11:30:00+09:00,103.0,2024-12-18T11:30:00+09:00,0,46.95860848172713,4,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T11:30:00+09:00|31330,2024-12-18,31330,2024-12-18T11:30:00+09:00,915.0,2024-12-18T11:30:00+09:00,0,46.87693728055211,5,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:00:00+09:00|49350,2024-12-18,49350,2024-12-18T13:00:00+09:00,1780.0,2024-12-18T13:00:00+09:00,0,93.34745627200012,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:00:00+09:00|52160,2024-12-18,52160,2024-12-18T13:00:00+09:00,230.0,2024-12-18T13:00:00+09:00,0,66.63709365613406,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:00:00+09:00|95620,2024-12-18,95620,2024-12-18T13:00:00+09:00,1280.0,2024-12-18T13:00:00+09:00,0,60.68213294039801,4,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:00:00+09:00|291A0,2024-12-18,291A0,2024-12-18T13:00:00+09:00,4140.0,2024-12-18T13:00:00+09:00,0,43.418327111249326,5,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:00:00+09:00|67210,2024-12-18,67210,2024-12-18T13:00:00+09:00,98.0,2024-12-18T13:00:00+09:00,0,41.35857010754328,6,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:30:00+09:00|49350,2024-12-18,49350,2024-12-18T13:30:00+09:00,1739.0,2024-12-18T13:30:00+09:00,0,43.66899741227375,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:30:00+09:00|68640,2024-12-18,68640,2024-12-18T13:30:00+09:00,1056.0,2024-12-18T13:30:00+09:00,0,40.76155015816491,4,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:30:00+09:00|93480,2024-12-18,93480,2024-12-18T13:30:00+09:00,538.0,2024-12-18T13:30:00+09:00,0,39.9626132339312,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:30:00+09:00|70120,2024-12-18,70120,2024-12-18T13:30:00+09:00,6294.0,2024-12-18T13:30:00+09:00,0,33.236358514452,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T13:30:00+09:00|66660,2024-12-18,66660,2024-12-18T13:30:00+09:00,470.0,2024-12-18T13:26:00+09:00,4,30.92424954878124,8,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:00:00+09:00|44400,2024-12-18,44400,2024-12-18T14:00:00+09:00,910.0,2024-12-18T13:57:00+09:00,3,58.82756763530466,3,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:00:00+09:00|43930,2024-12-18,43930,2024-12-18T14:00:00+09:00,6250.0,2024-12-18T14:00:00+09:00,0,40.20262162926864,4,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:00:00+09:00|72710,2024-12-18,72710,2024-12-18T14:00:00+09:00,464.0,2024-12-18T13:58:00+09:00,2,39.95681450461024,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:00:00+09:00|55870,2024-12-18,55870,2024-12-18T14:00:00+09:00,764.0,2024-12-18T13:55:00+09:00,5,33.71078188101008,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:00:00+09:00|52160,2024-12-18,52160,2024-12-18T14:00:00+09:00,227.0,2024-12-18T14:00:00+09:00,0,31.47848525300047,7,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:30:00+09:00|40690,2024-12-18,40690,2024-12-18T14:30:00+09:00,1026.0,2024-12-18T14:28:00+09:00,2,56.82473962618226,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:30:00+09:00|46670,2024-12-18,46670,2024-12-18T14:30:00+09:00,1635.0,2024-12-18T14:30:00+09:00,0,50.05978181736087,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:30:00+09:00|281A0,2024-12-18,281A0,2024-12-18T14:30:00+09:00,1012.0,2024-12-18T14:30:00+09:00,0,35.76158566819773,4,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:30:00+09:00|86140,2024-12-18,86140,2024-12-18T14:30:00+09:00,565.0,2024-12-18T14:30:00+09:00,0,34.35990542025095,5,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T14:30:00+09:00|73780,2024-12-18,73780,2024-12-18T14:30:00+09:00,1725.0,2024-12-18T14:30:00+09:00,0,31.713612866614845,7,5,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T15:00:00+09:00|70890,2024-12-18,70890,2024-12-18T15:00:00+09:00,1051.0,2024-12-18T14:58:00+09:00,2,61.21903529035565,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T15:00:00+09:00|291A0,2024-12-18,291A0,2024-12-18T15:00:00+09:00,3935.0,2024-12-18T15:00:00+09:00,0,47.78167903223846,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T15:00:00+09:00|55870,2024-12-18,55870,2024-12-18T15:00:00+09:00,758.0,2024-12-18T14:56:00+09:00,4,29.21299121490113,7,3,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T15:00:00+09:00|89290,2024-12-18,89290,2024-12-18T15:00:00+09:00,1933.0,2024-12-18T15:00:00+09:00,0,27.05724195990298,9,4,ELIGIBLE_MIN_PRICE
new,2024-12-18|2024-12-18T15:00:00+09:00|40550,2024-12-18,40550,2024-12-18T15:00:00+09:00,1720.0,2024-12-18T15:00:00+09:00,0,26.91976519712368,10,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T09:30:00+09:00|71380,2024-12-19,71380,2024-12-19T09:30:00+09:00,830.0,2024-12-19T09:30:00+09:00,0,86.99998954430006,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T09:30:00+09:00|23210,2024-12-19,23210,2024-12-19T09:30:00+09:00,104.0,2024-12-19T09:29:00+09:00,1,49.66748030521389,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T09:30:00+09:00|93270,2024-12-19,93270,2024-12-19T09:30:00+09:00,237.0,2024-12-19T09:30:00+09:00,0,41.25820663087688,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T09:30:00+09:00|37190,2024-12-19,37190,2024-12-19T09:30:00+09:00,226.0,2024-12-19T09:30:00+09:00,0,39.332333565712624,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T09:30:00+09:00|60290,2024-12-19,60290,2024-12-19T09:30:00+09:00,134.0,2024-12-19T09:27:00+09:00,3,39.05868304328504,7,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:00:00+09:00|51310,2024-12-19,51310,2024-12-19T10:00:00+09:00,207.0,2024-12-19T10:00:00+09:00,0,204.27351864795077,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:00:00+09:00|57070,2024-12-19,57070,2024-12-19T10:00:00+09:00,595.0,2024-12-19T10:00:00+09:00,0,55.34950765292557,2,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:00:00+09:00|58840,2024-12-19,58840,2024-12-19T10:00:00+09:00,315.0,2024-12-19T10:00:00+09:00,0,51.80704842273562,3,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:00:00+09:00|72560,2024-12-19,72560,2024-12-19T10:00:00+09:00,141.0,2024-12-19T09:59:00+09:00,1,50.2800948400303,4,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:00:00+09:00|87830,2024-12-19,87830,2024-12-19T10:00:00+09:00,547.0,2024-12-19T10:00:00+09:00,0,41.69112723933701,5,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:30:00+09:00|51310,2024-12-19,51310,2024-12-19T10:30:00+09:00,194.0,2024-12-19T10:30:00+09:00,0,82.2134594922178,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:30:00+09:00|45760,2024-12-19,45760,2024-12-19T10:30:00+09:00,224.0,2024-12-19T10:30:00+09:00,0,37.77458415652718,4,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:30:00+09:00|31850,2024-12-19,31850,2024-12-19T10:30:00+09:00,182.0,2024-12-19T10:30:00+09:00,0,34.722908431225584,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:30:00+09:00|71380,2024-12-19,71380,2024-12-19T10:30:00+09:00,816.0,2024-12-19T10:30:00+09:00,0,31.510649928582858,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T10:30:00+09:00|46670,2024-12-19,46670,2024-12-19T10:30:00+09:00,1606.0,2024-12-19T10:29:00+09:00,1,29.68609614353593,7,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:00:00+09:00|31850,2024-12-19,31850,2024-12-19T11:00:00+09:00,169.0,2024-12-19T11:00:00+09:00,0,85.5365232295513,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:00:00+09:00|87890,2024-12-19,87890,2024-12-19T11:00:00+09:00,122.0,2024-12-19T11:00:00+09:00,0,40.016158072722114,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:00:00+09:00|77770,2024-12-19,77770,2024-12-19T11:00:00+09:00,144.0,2024-12-19T11:00:00+09:00,0,36.42943280118213,4,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:00:00+09:00|212A0,2024-12-19,212A0,2024-12-19T11:00:00+09:00,1993.0,2024-12-19T11:00:00+09:00,0,35.157953748404445,5,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:00:00+09:00|264A0,2024-12-19,264A0,2024-12-19T11:00:00+09:00,1009.0,2024-12-19T11:00:00+09:00,0,31.475592085793693,6,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:30:00+09:00|51310,2024-12-19,51310,2024-12-19T11:30:00+09:00,188.0,2024-12-19T11:30:00+09:00,0,43.04239757468051,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:30:00+09:00|219A0,2024-12-19,219A0,2024-12-19T11:30:00+09:00,2288.0,2024-12-19T11:30:00+09:00,0,40.06606972029394,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:30:00+09:00|45860,2024-12-19,45860,2024-12-19T11:30:00+09:00,83.0,2024-12-19T11:30:00+09:00,0,39.51815661170232,4,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:30:00+09:00|71380,2024-12-19,71380,2024-12-19T11:30:00+09:00,801.0,2024-12-19T11:30:00+09:00,0,31.502802912473328,5,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T11:30:00+09:00|39610,2024-12-19,39610,2024-12-19T11:30:00+09:00,785.0,2024-12-19T11:26:00+09:00,4,29.973223056378664,6,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:00:00+09:00|73600,2024-12-19,73600,2024-12-19T13:00:00+09:00,1132.0,2024-12-19T13:00:00+09:00,0,114.76143099430462,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:00:00+09:00|72220,2024-12-19,72220,2024-12-19T13:00:00+09:00,1028.0,2024-12-19T13:00:00+09:00,0,41.45526754980684,5,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:00:00+09:00|61850,2024-12-19,61850,2024-12-19T13:00:00+09:00,418.0,2024-12-19T12:59:00+09:00,1,40.99916451829794,6,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:00:00+09:00|39620,2024-12-19,39620,2024-12-19T13:00:00+09:00,1400.0,2024-12-19T13:00:00+09:00,0,40.86561024008555,7,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:00:00+09:00|71380,2024-12-19,71380,2024-12-19T13:00:00+09:00,791.0,2024-12-19T12:56:00+09:00,4,31.472442540392212,8,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:30:00+09:00|67210,2024-12-19,67210,2024-12-19T13:30:00+09:00,93.0,2024-12-19T13:30:00+09:00,0,79.29587528675633,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:30:00+09:00|31850,2024-12-19,31850,2024-12-19T13:30:00+09:00,172.0,2024-12-19T13:30:00+09:00,0,76.19488129569015,2,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:30:00+09:00|33700,2024-12-19,33700,2024-12-19T13:30:00+09:00,273.0,2024-12-19T13:30:00+09:00,0,32.38021556390564,4,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:30:00+09:00|45840,2024-12-19,45840,2024-12-19T13:30:00+09:00,104.0,2024-12-19T13:30:00+09:00,0,32.021185916561066,5,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T13:30:00+09:00|71380,2024-12-19,71380,2024-12-19T13:30:00+09:00,790.0,2024-12-19T13:26:00+09:00,4,28.658525805706244,6,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:00:00+09:00|153A0,2024-12-19,153A0,2024-12-19T14:00:00+09:00,1522.0,2024-12-19T13:55:00+09:00,5,60.84382617719236,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:00:00+09:00|73600,2024-12-19,73600,2024-12-19T14:00:00+09:00,1139.0,2024-12-19T13:58:00+09:00,2,50.09877253546193,4,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:00:00+09:00|51310,2024-12-19,51310,2024-12-19T14:00:00+09:00,189.0,2024-12-19T14:00:00+09:00,0,45.046255593343126,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:00:00+09:00|46670,2024-12-19,46670,2024-12-19T14:00:00+09:00,1608.0,2024-12-19T14:00:00+09:00,0,28.253695481349183,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:00:00+09:00|288A0,2024-12-19,288A0,2024-12-19T14:00:00+09:00,364.0,2024-12-19T14:00:00+09:00,0,27.2359871170267,8,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:30:00+09:00|34090,2024-12-19,34090,2024-12-19T14:30:00+09:00,104.0,2024-12-19T14:30:00+09:00,0,46.1520388271089,3,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:30:00+09:00|51310,2024-12-19,51310,2024-12-19T14:30:00+09:00,188.0,2024-12-19T14:30:00+09:00,0,31.617108621360543,4,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:30:00+09:00|31330,2024-12-19,31330,2024-12-19T14:30:00+09:00,906.0,2024-12-19T14:30:00+09:00,0,28.149389128062317,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:30:00+09:00|63340,2024-12-19,63340,2024-12-19T14:30:00+09:00,296.0,2024-12-19T14:29:00+09:00,1,27.24346776829528,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T14:30:00+09:00|87470,2024-12-19,87470,2024-12-19T14:30:00+09:00,1602.0,2024-12-19T14:29:00+09:00,1,27.02741176145896,8,5,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T15:00:00+09:00|70570,2024-12-19,70570,2024-12-19T15:00:00+09:00,1290.0,2024-12-19T15:00:00+09:00,0,51.37529130113399,3,1,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T15:00:00+09:00|33700,2024-12-19,33700,2024-12-19T15:00:00+09:00,261.0,2024-12-19T15:00:00+09:00,0,45.45274274512245,4,2,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T15:00:00+09:00|43440,2024-12-19,43440,2024-12-19T15:00:00+09:00,160.0,2024-12-19T15:00:00+09:00,0,25.874901535240998,6,3,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T15:00:00+09:00|264A0,2024-12-19,264A0,2024-12-19T15:00:00+09:00,1013.0,2024-12-19T15:00:00+09:00,0,24.84878846373879,7,4,ELIGIBLE_MIN_PRICE
new,2024-12-19|2024-12-19T15:00:00+09:00|90820,2024-12-19,90820,2024-12-19T15:00:00+09:00,694.0,2024-12-19T14:56:00+09:00,4,22.955099591181398,8,5,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T09:30:00+09:00|33700,2024-12-20,33700,2024-12-20T09:30:00+09:00,250.0,2024-12-20T09:30:00+09:00,0,76.72830795541516,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T09:30:00+09:00|70900,2024-12-20,70900,2024-12-20T09:30:00+09:00,1251.0,2024-12-20T09:30:00+09:00,0,66.60036657946314,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T09:30:00+09:00|65740,2024-12-20,65740,2024-12-20T09:30:00+09:00,2000.0,2024-12-20T09:28:00+09:00,2,64.73477416856308,4,3,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T09:30:00+09:00|56160,2024-12-20,56160,2024-12-20T09:30:00+09:00,1158.0,2024-12-20T09:30:00+09:00,0,60.12019434693282,5,4,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T09:30:00+09:00|58840,2024-12-20,58840,2024-12-20T09:30:00+09:00,310.0,2024-12-20T09:30:00+09:00,0,51.7648963084129,6,5,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:00:00+09:00|29700,2024-12-20,29700,2024-12-20T10:00:00+09:00,2400.0,2024-12-20T10:00:00+09:00,0,69.43103541534337,1,1,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:00:00+09:00|43460,2024-12-20,43460,2024-12-20T10:00:00+09:00,720.0,2024-12-20T09:59:00+09:00,1,52.56742638862328,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:00:00+09:00|38580,2024-12-20,38580,2024-12-20T10:00:00+09:00,406.0,2024-12-20T10:00:00+09:00,0,44.56247992162733,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:00:00+09:00|44180,2024-12-20,44180,2024-12-20T10:00:00+09:00,971.0,2024-12-20T10:00:00+09:00,0,39.15987781184129,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:00:00+09:00|29980,2024-12-20,29980,2024-12-20T10:00:00+09:00,2639.0,2024-12-20T09:55:00+09:00,5,38.25568895337155,7,5,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:30:00+09:00|40690,2024-12-20,40690,2024-12-20T10:30:00+09:00,1077.0,2024-12-20T10:29:00+09:00,1,81.92487192531169,2,1,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:30:00+09:00|153A0,2024-12-20,153A0,2024-12-20T10:30:00+09:00,1310.0,2024-12-20T10:30:00+09:00,0,56.55772688051501,3,2,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:30:00+09:00|42220,2024-12-20,42220,2024-12-20T10:30:00+09:00,396.0,2024-12-20T10:30:00+09:00,0,41.902836536701614,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:30:00+09:00|70900,2024-12-20,70900,2024-12-20T10:30:00+09:00,1218.0,2024-12-20T10:28:00+09:00,2,39.569972695658585,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T10:30:00+09:00|62320,2024-12-20,62320,2024-12-20T10:30:00+09:00,977.0,2024-12-20T10:30:00+09:00,0,39.12463176430012,7,5,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T11:00:00+09:00|71750,2024-12-20,71750,2024-12-20T11:00:00+09:00,1050.0,2024-12-20T10:56:00+09:00,4,54.93291123965929,3,1,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T11:00:00+09:00|70900,2024-12-20,70900,2024-12-20T11:00:00+09:00,1210.0,2024-12-20T10:56:00+09:00,4,40.82379651201261,4,2,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T11:00:00+09:00|60290,2024-12-20,60290,2024-12-20T11:00:00+09:00,143.0,2024-12-20T11:00:00+09:00,0,40.62573957821159,5,3,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T11:00:00+09:00|23450,2024-12-20,23450,2024-12-20T11:00:00+09:00,421.0,2024-12-20T11:00:00+09:00,0,39.46546617618686,6,4,ELIGIBLE_MIN_PRICE
new,2024-12-20|2024-12-20T11:00:00+09:00|30410,2024-12-20,30410,2024-12-20T11:00:00+09:00,356.0,2024-12-20T11:00:00+09:00,0,38.51692269176876,7,5,ELIGIBLE_MIN_PRICE
