observedAt,row,date,time,open,high,low,close,volume
2026-09-15 11:09:31.430,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:31.469,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:31.506,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:31.558,122,2026/09/15,11:05,3020,3022,3019,3020,190800
2026-09-15 11:09:32.027,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:32.063,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:32.102,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:32.138,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:32.173,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:32.210,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:32.244,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:32.279,122,2026/09/15,11:05,3020,3022,3019,3020,190800
2026-09-15 11:09:32.833,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:32.864,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:32.895,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:32.926,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:32.957,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:32.989,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:33.021,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:33.050,122,2026/09/15,11:05,3020,3022,3019,3020,190800
2026-09-15 11:09:33.444,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:33.471,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:33.499,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:33.527,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:33.554,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:33.584,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:33.612,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:33.642,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:34.022,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:34.050,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:34.077,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:34.107,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:34.134,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:34.162,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:34.192,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:34.219,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:34.712,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:34.740,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:34.767,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:34.795,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:34.823,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:34.849,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:34.878,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:34.904,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:35.276,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:35.304,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:35.331,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:35.357,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:35.385,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:35.412,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:35.441,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:35.466,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:35.851,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:35.878,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:35.905,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:35.932,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:35.959,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:35.987,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:36.014,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:36.043,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:36.544,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:36.572,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:36.600,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:36.628,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:36.657,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:36.684,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:36.713,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:36.743,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:37.122,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:37.150,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:37.179,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:37.209,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:37.239,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:37.270,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:37.297,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:37.325,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:37.717,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:37.746,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:37.774,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:37.803,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:37.833,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:37.861,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:37.890,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:38.033,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:38.419,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:38.447,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:38.474,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:38.500,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:38.529,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:38.555,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:38.582,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:38.610,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:38.984,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:39.013,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:39.041,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:39.068,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:39.095,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:39.123,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:39.150,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:39.179,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:39.560,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:39.587,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:39.612,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:39.639,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:39.665,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:39.692,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:39.717,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:39.865,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:40.249,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:40.279,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:40.308,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:40.336,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:40.365,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:40.393,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:40.421,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:40.449,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:40.829,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:40.857,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:40.885,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:40.914,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:40.940,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:40.967,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:40.996,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:41.026,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:41.411,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:41.438,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:41.463,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:41.491,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:41.516,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:41.543,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:41.569,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:41.712,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:42.096,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:42.126,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:42.154,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:42.182,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:42.211,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:42.238,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:42.266,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:42.295,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:42.675,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:42.704,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:42.731,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:42.759,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:42.787,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:42.813,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:42.845,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:42.874,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:43.269,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:43.299,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:43.326,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:43.354,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:43.380,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:43.408,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:43.436,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:43.577,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:43.960,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:43.989,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:44.016,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:44.045,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:44.075,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:44.103,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:44.131,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:44.159,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:44.549,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:44.577,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:44.607,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:44.634,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:44.662,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:44.689,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:44.716,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:44.744,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:45.133,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:45.161,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:45.189,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:45.217,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:45.246,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:45.274,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:45.301,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:45.447,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:45.829,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:45.857,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:45.885,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:45.911,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:45.938,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:45.965,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:45.995,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:46.025,122,2026/09/15,11:05,3020,3022,3019,3019,191000
2026-09-15 11:09:46.406,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:46.432,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:46.460,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:46.488,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:46.514,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:46.541,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:46.571,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:46.598,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:46.969,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:46.996,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:47.025,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:47.051,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:47.079,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:47.107,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:47.136,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:47.280,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:47.659,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:47.687,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:47.713,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:47.740,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:47.765,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:47.792,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:47.821,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:47.847,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:48.224,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:48.251,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:48.279,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:48.307,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:48.337,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:48.363,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:48.392,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:48.421,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:48.802,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:48.827,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:48.856,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:48.882,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:48.908,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:48.935,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:48.962,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:49.109,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:49.502,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:49.529,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:49.555,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:49.582,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:49.610,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:49.638,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:49.665,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:49.693,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:50.064,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:50.091,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:50.118,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:50.145,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:50.172,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:50.201,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:50.229,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:50.258,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:50.642,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:50.667,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:50.692,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:50.718,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:50.745,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:50.771,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:50.798,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:50.940,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:51.327,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:51.356,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:51.384,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:51.412,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:51.441,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:51.466,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:51.495,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:51.522,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:51.905,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:51.932,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:51.960,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:51.987,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:52.013,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:52.040,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:52.069,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:52.096,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:52.486,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:52.514,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:52.542,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:52.572,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:52.600,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:52.628,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:52.658,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:52.807,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:53.190,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:53.219,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:53.249,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:53.280,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:53.308,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:53.339,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:53.369,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:53.402,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:53.780,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:53.809,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:53.837,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:53.864,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:53.893,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:53.922,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:53.951,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:53.980,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:54.360,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:54.389,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:54.418,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:54.447,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:54.476,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:54.503,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:54.532,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:54.678,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:55.066,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:55.093,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:55.121,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:55.148,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:55.177,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:55.205,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:55.234,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:55.262,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:55.642,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:55.668,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:55.696,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:55.721,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:55.749,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:55.777,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:55.805,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:55.832,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:56.212,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:56.240,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:56.267,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:56.294,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:56.322,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:56.349,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:56.491,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:56.519,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:56.898,115,2026/09/15,10:30,3029,3032,3027,3029,170400
